model,strategy,profile_id,food,run,predicted,gold,latency_ms,conditions,allergens,llm_raw_verdict,parse_fallback
claude-sonnet-4-5,structured_role,P08,pizza,1,limit,avoid,1764,,peanut|tree_nut,limit,False
claude-sonnet-4-5,structured_role,P08,macaroni_and_cheese,1,limit,avoid,1563,,peanut|tree_nut,limit,True
claude-sonnet-4-5,structured_role,P08,nachos,1,limit,avoid,1437,,peanut|tree_nut,limit,False
claude-sonnet-4-5,structured_role,P08,hot_dog,1,limit,avoid,1621,,peanut|tree_nut,limit,True
claude-sonnet-4-5,structured_role,P08,apple_pie,1,limit,limit,1448,,peanut|tree_nut,limit,True
claude-sonnet-4-5,structured_role,P08,ice_cream,1,limit,avoid,1657,,peanut|tree_nut,limit,True
claude-sonnet-4-5,structured_role,P08,chocolate_cake,1,limit,avoid,1834,,peanut|tree_nut,limit,True
claude-sonnet-4-5,structured_role,P08,hummus,1,limit,limit,2946,,peanut|tree_nut,limit,True
claude-sonnet-4-5,structured_role,P08,beet_salad,1,recommend,limit,2263,,peanut|tree_nut,recommend,False
claude-sonnet-4-5,structured_role,P08,guacamole,1,limit,limit,2015,,peanut|tree_nut,limit,True
claude-sonnet-4-5,structured_role,P08,steak,1,limit,limit,1929,,peanut|tree_nut,limit,False
claude-sonnet-4-5,structured_role,P08,hamburger,1,limit,avoid,1306,,peanut|tree_nut,limit,False
claude-sonnet-4-5,structured_role,P08,ramen,1,limit,avoid,1655,,peanut|tree_nut,limit,True
claude-sonnet-4-5,structured_role,P08,spaghetti_bolognese,1,limit,limit,2198,,peanut|tree_nut,limit,False
claude-sonnet-4-5,structured_role,P09,sashimi,1,avoid,recommend,1449,diabetes,shellfish,avoid,False
claude-sonnet-4-5,structured_role,P09,greek_salad,1,limit,recommend,1897,diabetes,shellfish,limit,False
claude-sonnet-4-5,structured_role,P09,grilled_salmon,1,limit,recommend,1609,diabetes,shellfish,limit,True
claude-sonnet-4-5,structured_role,P09,edamame,1,limit,recommend,2151,diabetes,shellfish,limit,True
claude-sonnet-4-5,structured_role,P09,omelette,1,limit,recommend,1633,diabetes,shellfish,limit,True
claude-sonnet-4-5,structured_role,P09,chicken_curry,1,limit,recommend,1564,diabetes,shellfish,limit,True
claude-sonnet-4-5,structured_role,P09,pho,1,limit,recommend,1820,diabetes,shellfish,limit,False
claude-sonnet-4-5,structured_role,P09,caprese_salad,1,limit,recommend,1575,diabetes,shellfish,limit,True
claude-sonnet-4-5,structured_role,P09,tuna_tartare,1,limit,recommend,1763,diabetes,shellfish,limit,True
claude-sonnet-4-5,structured_role,P09,french_fries,1,limit,avoid,1388,diabetes,shellfish,limit,False
claude-sonnet-4-5,structured_role,P09,pizza,1,limit,limit,1384,diabetes,shellfish,limit,False
claude-sonnet-4-5,structured_role,P09,macaroni_and_cheese,1,limit,avoid,2010,diabetes,shellfish,limit,False
claude-sonnet-4-5,structured_role,P09,nachos,1,limit,avoid,1355,diabetes,shellfish,limit,True
claude-sonnet-4-5,structured_role,P09,hot_dog,1,limit,avoid,1597,diabetes,shellfish,limit,True
claude-sonnet-4-5,structured_role,P09,apple_pie,1,limit,limit,1797,diabetes,shellfish,limit,False
claude-sonnet-4-5,structured_role,P09,ice_cream,1,limit,avoid,1472,diabetes,shellfish,limit,True
claude-sonnet-4-5,structured_role,P09,chocolate_cake,1,limit,avoid,1450,diabetes,shellfish,limit,True
claude-sonnet-4-5,structured_role,P09,hummus,1,limit,recommend,3085,diabetes,shellfish,limit,False
claude-sonnet-4-5,structured_role,P09,beet_salad,1,limit,recommend,1916,diabetes,shellfish,limit,False
claude-sonnet-4-5,structured_role,P09,guacamole,1,limit,recommend,1852,diabetes,shellfish,limit,True
claude-sonnet-4-5,structured_role,P09,steak,1,limit,recommend,1815,diabetes,shellfish,limit,True
claude-sonnet-4-5,structured_role,P09,hamburger,1,limit,limit,1745,diabetes,shellfish,limit,False
claude-sonnet-4-5,structured_role,P09,ramen,1,limit,limit,1424,diabetes,shellfish,limit,True
claude-sonnet-4-5,structured_role,P09,spaghetti_bolognese,1,limit,limit,2046,diabetes,shellfish,limit,False
claude-sonnet-4-5,structured_role,P10,sashimi,1,limit,recommend,1644,,gluten,limit,True
claude-sonnet-4-5,structured_role,P10,greek_salad,1,limit,recommend,1714,,gluten,limit,True
claude-sonnet-4-5,structured_role,P10,grilled_salmon,1,recommend,recommend,1574,,gluten,recommend,False
claude-sonnet-4-5,structured_role,P10,edamame,1,limit,recommend,2086,,gluten,limit,True
claude-sonnet-4-5,structured_role,P10,omelette,1,limit,recommend,1802,,gluten,limit,True
claude-sonnet-4-5,structured_role,P10,chicken_curry,1,limit,limit,1514,,gluten,limit,False
claude-sonnet-4-5,structured_role,P10,pho,1,limit,limit,1419,,gluten,limit,True
claude-sonnet-4-5,structured_role,P10,caprese_salad,1,limit,recommend,2065,,gluten,limit,False
claude-sonnet-4-5,structured_role,P10,tuna_tartare,1,avoid,recommend,1637,,gluten,avoid,True
claude-sonnet-4-5,structured_role,P10,french_fries,1,limit,avoid,2248,,gluten,limit,True
claude-sonnet-4-5,structured_role,P10,pizza,1,limit,avoid,1547,,gluten,limit,False
claude-sonnet-4-5,structured_role,P10,macaroni_and_cheese,1,limit,avoid,1413,,gluten,limit,False
claude-sonnet-4-5,structured_role,P10,nachos,1,limit,avoid,1627,,gluten,limit,True
claude-sonnet-4-5,structured_role,P10,hot_dog,1,limit,avoid,1845,,gluten,limit,False
claude-sonnet-4-5,structured_role,P10,apple_pie,1,limit,limit,1522,,gluten,limit,False
claude-sonnet-4-5,structured_role,P10,ice_cream,1,limit,avoid,1920,,gluten,limit,False
claude-sonnet-4-5,structured_role,P10,chocolate_cake,1,limit,avoid,1688,,gluten,limit,False
claude-sonnet-4-5,structured_role,P10,hummus,1,limit,limit,2795,,gluten,limit,False
claude-sonnet-4-5,structured_role,P10,beet_salad,1,limit,limit,1884,,gluten,limit,False
claude-sonnet-4-5,structured_role,P10,guacamole,1,limit,limit,1925,,gluten,limit,True
claude-sonnet-4-5,structured_role,P10,steak,1,limit,limit,1656,,gluten,limit,False
claude-sonnet-4-5,structured_role,P10,hamburger,1,limit,avoid,1633,,gluten,limit,False
claude-sonnet-4-5,structured_role,P10,ramen,1,limit,avoid,1487,,gluten,limit,False
claude-sonnet-4-5,structured_role,P10,spaghetti_bolognese,1,limit,limit,1828,,gluten,limit,False
claude-sonnet-4-5,structured_role,P11,sashimi,1,avoid,recommend,1688,diabetes,gluten,avoid,True
claude-sonnet-4-5,structured_role,P11,greek_salad,1,limit,recommend,2158,diabetes,gluten,limit,False
claude-sonnet-4-5,structured_role,P11,grilled_salmon,1,recommend,recommend,1602,diabetes,gluten,recommend,False
claude-sonnet-4-5,structured_role,P11,edamame,1,limit,recommend,2444,diabetes,gluten,limit,False
claude-sonnet-4-5,structured_role,P11,omelette,1,limit,recommend,1670,diabetes,gluten,limit,False
claude-sonnet-4-5,structured_role,P11,chicken_curry,1,limit,recommend,1399,diabetes,gluten,limit,False
claude-sonnet-4-5,structured_role,P11,pho,1,limit,recommend,1433,diabetes,gluten,limit,True
claude-sonnet-4-5,structured_role,P11,caprese_salad,1,limit,recommend,1555,diabetes,gluten,limit,True
claude-sonnet-4-5,structured_role,P11,tuna_tartare,1,avoid,recommend,1631,diabetes,gluten,avoid,True
claude-sonnet-4-5,structured_role,P11,french_fries,1,limit,avoid,1350,diabetes,gluten,limit,True
claude-sonnet-4-5,structured_role,P11,pizza,1,limit,limit,1685,diabetes,gluten,limit,False
claude-sonnet-4-5,structured_role,P11,macaroni_and_cheese,1,limit,avoid,1408,diabetes,gluten,limit,False
claude-sonnet-4-5,structured_role,P11,nachos,1,limit,avoid,1807,diabetes,gluten,limit,False
claude-sonnet-4-5,structured_role,P11,hot_dog,1,limit,avoid,1857,diabetes,gluten,limit,False
claude-sonnet-4-5,structured_role,P11,apple_pie,1,limit,limit,1651,diabetes,gluten,limit,False
claude-sonnet-4-5,structured_role,P11,ice_cream,1,limit,avoid,1836,diabetes,gluten,limit,False
claude-sonnet-4-5,structured_role,P11,chocolate_cake,1,limit,avoid,1723,diabetes,gluten,limit,False
claude-sonnet-4-5,structured_role,P11,hummus,1,limit,recommend,1774,diabetes,gluten,limit,True
claude-sonnet-4-5,structured_role,P11,beet_salad,1,limit,recommend,1891,diabetes,gluten,limit,False
claude-sonnet-4-5,structured_role,P11,guacamole,1,limit,recommend,1766,diabetes,gluten,limit,True
claude-sonnet-4-5,structured_role,P11,steak,1,limit,recommend,1549,diabetes,gluten,limit,False
claude-sonnet-4-5,structured_role,P11,hamburger,1,limit,limit,1844,diabetes,gluten,limit,False
claude-sonnet-4-5,structured_role,P11,ramen,1,limit,limit,1575,diabetes,gluten,limit,False
claude-sonnet-4-5,structured_role,P11,spaghetti_bolognese,1,limit,limit,1430,diabetes,gluten,limit,False
claude-sonnet-4-5,structured_role,P12,sashimi,1,avoid,recommend,2026,hypertension,fish,avoid,False
claude-sonnet-4-5,structured_role,P12,greek_salad,1,limit,recommend,1947,hypertension,fish,limit,False
claude-sonnet-4-5,structured_role,P12,grilled_salmon,1,avoid,recommend,1587,hypertension,fish,avoid,True
claude-sonnet-4-5,structured_role,P12,edamame,1,limit,recommend,1937,hypertension,fish,limit,False
claude-sonnet-4-5,structured_role,P12,omelette,1,limit,recommend,2293,hypertension,fish,limit,True
claude-sonnet-4-5,structured_role,P12,chicken_curry,1,limit,limit,2243,hypertension,fish,limit,False
claude-sonnet-4-5,structured_role,P12,pho,1,limit,limit,1708,hypertension,fish,limit,True
claude-sonnet-4-5,structured_role,P12,caprese_salad,1,limit,recommend,2212,hypertension,fish,limit,True
claude-sonnet-4-5,structured_role,P12,tuna_tartare,1,avoid,recommend,1457,hypertension,fish,avoid,True
claude-sonnet-4-5,structured_role,P12,french_fries,1,limit,avoid,1864,hypertension,fish,limit,False
claude-sonnet-4-5,structured_role,P12,pizza,1,limit,avoid,1872,hypertension,fish,limit,False
claude-sonnet-4-5,structured_role,P12,macaroni_and_cheese,1,limit,avoid,1437,hypertension,fish,limit,True
claude-sonnet-4-5,structured_role,P12,nachos,1,limit,avoid,1670,hypertension,fish,limit,True
claude-sonnet-4-5,structured_role,P12,hot_dog,1,limit,avoid,1485,hypertension,fish,limit,True
claude-sonnet-4-5,structured_role,P12,apple_pie,1,limit,limit,2632,hypertension,fish,limit,False
claude-sonnet-4-5,structured_role,P12,ice_cream,1,limit,limit,1813,hypertension,fish,limit,True
claude-sonnet-4-5,structured_role,P12,chocolate_cake,1,limit,limit,1741,hypertension,fish,limit,True
claude-sonnet-4-5,structured_role,P12,hummus,1,limit,recommend,2157,hypertension,fish,limit,False
claude-sonnet-4-5,structured_role,P12,beet_salad,1,limit,recommend,2022,hypertension,fish,limit,False
claude-sonnet-4-5,structured_role,P12,guacamole,1,limit,recommend,2037,hypertension,fish,limit,True
claude-sonnet-4-5,structured_role,P12,steak,1,limit,limit,1379,hypertension,fish,limit,True
claude-sonnet-4-5,structured_role,P12,hamburger,1,limit,avoid,2077,hypertension,fish,limit,True
claude-sonnet-4-5,structured_role,P12,ramen,1,limit,avoid,1967,hypertension,fish,limit,False
claude-sonnet-4-5,structured_role,P12,spaghetti_bolognese,1,limit,limit,2351,hypertension,fish,limit,False
claude-sonnet-4-5,structured_role,P13,sashimi,1,limit,recommend,1731,ckd,,limit,False
claude-sonnet-4-5,structured_role,P13,greek_salad,1,limit,recommend,1861,ckd,,limit,False
claude-sonnet-4-5,structured_role,P13,grilled_salmon,1,limit,recommend,1846,ckd,,limit,True
claude-sonnet-4-5,structured_role,P13,edamame,1,limit,recommend,1949,ckd,,limit,False
claude-sonnet-4-5,structured_role,P13,omelette,1,limit,recommend,1549,ckd,,limit,False
claude-sonnet-4-5,structured_role,P13,chicken_curry,1,limit,limit,1548,ckd,,limit,True
claude-sonnet-4-5,structured_role,P13,pho,1,limit,limit,1339,ckd,,limit,False
claude-sonnet-4-5,structured_role,P13,caprese_salad,1,limit,recommend,1977,ckd,,limit,False
claude-sonnet-4-5,structured_role,P13,tuna_tartare,1,limit,recommend,1944,ckd,,limit,True
claude-sonnet-4-5,structured_role,P13,french_fries,1,limit,limit,1470,ckd,,limit,True
claude-sonnet-4-5,structured_role,P13,pizza,1,limit,avoid,1568,ckd,,limit,False
claude-sonnet-4-5,structured_role,P13,macaroni_and_cheese,1,limit,avoid,1955,ckd,,limit,True
claude-sonnet-4-5,structured_role,P13,nachos,1,limit,avoid,1566,ckd,,limit,False
claude-sonnet-4-5,structured_role,P13,hot_dog,1,limit,limit,1666,ckd,,limit,True
claude-sonnet-4-5,structured_role,P13,apple_pie,1,limit,limit,2083,ckd,,limit,True
claude-sonnet-4-5,structured_role,P13,ice_cream,1,limit,avoid,1714,ckd,,limit,False
claude-sonnet-4-5,structured_role,P13,chocolate_cake,1,limit,avoid,1683,ckd,,limit,True
claude-sonnet-4-5,structured_role,P13,hummus,1,limit,limit,2067,ckd,,limit,False
claude-sonnet-4-5,structured_role,P13,beet_salad,1,limit,limit,1925,ckd,,limit,False
claude-sonnet-4-5,structured_role,P13,guacamole,1,limit,limit,2058,ckd,,limit,False
claude-sonnet-4-5,structured_role,P13,steak,1,limit,limit,1563,ckd,,limit,False
claude-sonnet-4-5,structured_role,P13,hamburger,1,limit,limit,1574,ckd,,limit,False
claude-sonnet-4-5,structured_role,P13,ramen,1,limit,limit,1669,ckd,,limit,True
claude-sonnet-4-5,structured_role,P13,spaghetti_bolognese,1,limit,limit,1510,ckd,,limit,True
claude-sonnet-4-5,structured_role,P14,sashimi,1,limit,recommend,2374,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P14,greek_salad,1,limit,recommend,1855,diabetes,,limit,True
claude-sonnet-4-5,structured_role,P14,grilled_salmon,1,limit,recommend,2172,diabetes,,limit,True
claude-sonnet-4-5,structured_role,P14,edamame,1,limit,recommend,1662,diabetes,,limit,True
claude-sonnet-4-5,structured_role,P14,omelette,1,limit,recommend,1843,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P14,chicken_curry,1,limit,recommend,1852,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P14,pho,1,limit,recommend,1675,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P14,caprese_salad,1,limit,recommend,1867,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P14,tuna_tartare,1,avoid,recommend,2223,diabetes,,avoid,True
claude-sonnet-4-5,structured_role,P14,french_fries,1,limit,avoid,1913,diabetes,,limit,True
claude-sonnet-4-5,structured_role,P14,pizza,1,limit,limit,1501,diabetes,,limit,True
claude-sonnet-4-5,structured_role,P14,macaroni_and_cheese,1,limit,avoid,1522,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P14,nachos,1,limit,avoid,1402,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P14,hot_dog,1,limit,avoid,1422,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P14,apple_pie,1,limit,limit,2167,diabetes,,limit,True
claude-sonnet-4-5,structured_role,P14,ice_cream,1,limit,avoid,1371,diabetes,,limit,True
claude-sonnet-4-5,structured_role,P14,chocolate_cake,1,limit,avoid,1759,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P14,hummus,1,limit,recommend,1773,diabetes,,limit,True
claude-sonnet-4-5,structured_role,P14,beet_salad,1,limit,recommend,2314,diabetes,,limit,True
claude-sonnet-4-5,structured_role,P14,guacamole,1,limit,recommend,1959,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P14,steak,1,limit,recommend,1334,diabetes,,limit,True
claude-sonnet-4-5,structured_role,P14,hamburger,1,limit,limit,1420,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P14,ramen,1,limit,limit,1838,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P14,spaghetti_bolognese,1,limit,limit,2293,diabetes,,limit,False
claude-sonnet-4-5,structured_role,P15,sashimi,1,limit,recommend,1765,,,limit,True
claude-sonnet-4-5,structured_role,P15,greek_salad,1,limit,recommend,2193,,,limit,True
claude-sonnet-4-5,structured_role,P15,grilled_salmon,1,limit,recommend,1993,,,limit,True
claude-sonnet-4-5,structured_role,P15,edamame,1,limit,recommend,1909,,,limit,True
claude-sonnet-4-5,structured_role,P15,omelette,1,limit,recommend,1785,,,limit,False
claude-sonnet-4-5,structured_role,P15,chicken_curry,1,limit,limit,2011,,,limit,True
claude-sonnet-4-5,structured_role,P15,pho,1,limit,limit,1313,,,limit,False
claude-sonnet-4-5,structured_role,P15,caprese_salad,1,limit,recommend,1957,,,limit,False
claude-sonnet-4-5,structured_role,P15,tuna_tartare,1,limit,recommend,2058,,,limit,False
claude-sonnet-4-5,structured_role,P15,french_fries,1,limit,avoid,1976,,,limit,True
claude-sonnet-4-5,structured_role,P15,pizza,1,limit,avoid,1561,,,limit,True
claude-sonnet-4-5,structured_role,P15,macaroni_and_cheese,1,limit,avoid,1480,,,limit,False
claude-sonnet-4-5,structured_role,P15,nachos,1,limit,avoid,1751,,,limit,False
claude-sonnet-4-5,structured_role,P15,hot_dog,1,limit,avoid,1504,,,limit,True
claude-sonnet-4-5,structured_role,P15,apple_pie,1,limit,limit,1729,,,limit,False
claude-sonnet-4-5,structured_role,P15,ice_cream,1,limit,avoid,1508,,,limit,False
claude-sonnet-4-5,structured_role,P15,chocolate_cake,1,limit,avoid,1854,,,limit,True
claude-sonnet-4-5,structured_role,P15,hummus,1,limit,limit,2213,,,limit,False
claude-sonnet-4-5,structured_role,P15,beet_salad,1,limit,limit,1724,,,limit,True
claude-sonnet-4-5,structured_role,P15,guacamole,1,limit,limit,1728,,,limit,True
claude-sonnet-4-5,structured_role,P15,steak,1,limit,limit,1271,,,limit,False
claude-sonnet-4-5,structured_role,P15,hamburger,1,limit,avoid,1669,,,limit,False
claude-sonnet-4-5,structured_role,P15,ramen,1,limit,avoid,1446,,,limit,True
claude-sonnet-4-5,structured_role,P15,spaghetti_bolognese,1,limit,limit,1656,,,limit,False
claude-sonnet-4-5,few_shot,P01,sashimi,1,recommend,recommend,1796,diabetes,,recommend,False
claude-sonnet-4-5,few_shot,P01,greek_salad,1,recommend,recommend,1309,diabetes,,recommend,False
claude-sonnet-4-5,few_shot,P01,grilled_salmon,1,recommend,recommend,1315,diabetes,,recommend,False
claude-sonnet-4-5,few_shot,P01,edamame,1,recommend,recommend,1616,diabetes,,recommend,False
claude-sonnet-4-5,few_shot,P01,omelette,1,recommend,recommend,1204,diabetes,,recommend,False
claude-sonnet-4-5,few_shot,P01,chicken_curry,1,recommend,recommend,1288,diabetes,,recommend,False
claude-sonnet-4-5,few_shot,P01,pho,1,recommend,recommend,1642,diabetes,,recommend,False
claude-sonnet-4-5,few_shot,P01,caprese_salad,1,recommend,recommend,1440,diabetes,,recommend,False
claude-sonnet-4-5,few_shot,P01,tuna_tartare,1,recommend,recommend,1446,diabetes,,recommend,False
claude-sonnet-4-5,few_shot,P01,french_fries,1,avoid,avoid,1298,diabetes,,avoid,False
claude-sonnet-4-5,few_shot,P01,pizza,1,recommend,limit,1603,diabetes,,recommend,False
claude-sonnet-4-5,few_shot,P01,macaroni_and_cheese,1,avoid,avoid,1483,diabetes,,avoid,False
claude-sonnet-4-5,few_shot,P01,nachos,1,avoid,avoid,1328,diabetes,,avoid,False
claude-sonnet-4-5,few_shot,P01,hot_dog,1,avoid,avoid,1548,diabetes,,avoid,False
claude-sonnet-4-5,few_shot,P01,apple_pie,1,avoid,limit,1330,diabetes,,avoid,False
claude-sonnet-4-5,few_shot,P01,ice_cream,1,avoid,avoid,1311,diabetes,,avoid,False
claude-sonnet-4-5,few_shot,P01,chocolate_cake,1,avoid,avoid,1424,diabetes,,avoid,False
claude-sonnet-4-5,few_shot,P01,hummus,1,recommend,recommend,1568,diabetes,,recommend,False
claude-sonnet-4-5,few_shot,P01,beet_salad,1,recommend,recommend,1354,diabetes,,recommend,False
claude-sonnet-4-5,few_shot,P01,guacamole,1,recommend,recommend,1344,diabetes,,recommend,False
claude-sonnet-4-5,few_shot,P01,steak,1,recommend,recommend,1582,diabetes,,recommend,False
claude-sonnet-4-5,few_shot,P01,hamburger,1,recommend,limit,1362,diabetes,,recommend,False
claude-sonnet-4-5,few_shot,P01,ramen,1,avoid,limit,1551,diabetes,,avoid,False
claude-sonnet-4-5,few_shot,P01,spaghetti_bolognese,1,avoid,limit,1437,diabetes,,avoid,False
claude-sonnet-4-5,few_shot,P02,sashimi,1,recommend,recommend,1318,hypertension,,recommend,False
claude-sonnet-4-5,few_shot,P02,greek_salad,1,recommend,recommend,1399,hypertension,,recommend,False
claude-sonnet-4-5,few_shot,P02,grilled_salmon,1,recommend,recommend,1500,hypertension,,recommend,False
claude-sonnet-4-5,few_shot,P02,edamame,1,recommend,recommend,1573,hypertension,,recommend,False
claude-sonnet-4-5,few_shot,P02,omelette,1,recommend,recommend,1129,hypertension,,recommend,False
claude-sonnet-4-5,few_shot,P02,chicken_curry,1,recommend,limit,1517,hypertension,,recommend,False
claude-sonnet-4-5,few_shot,P02,pho,1,recommend,limit,2113,hypertension,,recommend,False
claude-sonnet-4-5,few_shot,P02,caprese_salad,1,recommend,recommend,1449,hypertension,,recommend,False
claude-sonnet-4-5,few_shot,P02,tuna_tartare,1,recommend,recommend,1177,hypertension,,recommend,False
claude-sonnet-4-5,few_shot,P02,french_fries,1,avoid,avoid,1274,hypertension,,avoid,False
claude-sonnet-4-5,few_shot,P02,pizza,1,recommend,avoid,1210,hypertension,,recommend,False
claude-sonnet-4-5,few_shot,P02,macaroni_and_cheese,1,avoid,avoid,2213,hypertension,,avoid,False
claude-sonnet-4-5,few_shot,P02,nachos,1,avoid,avoid,1354,hypertension,,avoid,False
claude-sonnet-4-5,few_shot,P02,hot_dog,1,recommend,avoid,1185,hypertension,,recommend,False
claude-sonnet-4-5,few_shot,P02,apple_pie,1,avoid,limit,1324,hypertension,,avoid,False
claude-sonnet-4-5,few_shot,P02,ice_cream,1,avoid,limit,1230,hypertension,,avoid,False
claude-sonnet-4-5,few_shot,P02,chocolate_cake,1,avoid,limit,1414,hypertension,,avoid,False
claude-sonnet-4-5,few_shot,P02,hummus,1,recommend,recommend,1356,hypertension,,recommend,False
claude-sonnet-4-5,few_shot,P02,beet_salad,1,recommend,recommend,1411,hypertension,,recommend,False
claude-sonnet-4-5,few_shot,P02,guacamole,1,recommend,recommend,1397,hypertension,,recommend,False
claude-sonnet-4-5,few_shot,P02,steak,1,recommend,limit,1496,hypertension,,recommend,False
claude-sonnet-4-5,few_shot,P02,hamburger,1,recommend,avoid,1380,hypertension,,recommend,False
claude-sonnet-4-5,few_shot,P02,ramen,1,recommend,avoid,1538,hypertension,,recommend,False
claude-sonnet-4-5,few_shot,P02,spaghetti_bolognese,1,recommend,limit,1582,hypertension,,recommend,False
claude-sonnet-4-5,few_shot,P03,sashimi,1,recommend,recommend,1463,ckd,,recommend,False
claude-sonnet-4-5,few_shot,P03,greek_salad,1,recommend,recommend,1320,ckd,,recommend,False
claude-sonnet-4-5,few_shot,P03,grilled_salmon,1,recommend,recommend,1830,ckd,,recommend,False
claude-sonnet-4-5,few_shot,P03,edamame,1,recommend,recommend,1445,ckd,,recommend,False
claude-sonnet-4-5,few_shot,P03,omelette,1,recommend,recommend,1588,ckd,,recommend,False
claude-sonnet-4-5,few_shot,P03,chicken_curry,1,recommend,limit,1586,ckd,,recommend,False
claude-sonnet-4-5,few_shot,P03,pho,1,recommend,limit,1668,ckd,,recommend,False
claude-sonnet-4-5,few_shot,P03,caprese_salad,1,recommend,recommend,1822,ckd,,recommend,False
claude-sonnet-4-5,few_shot,P03,tuna_tartare,1,recommend,recommend,1148,ckd,,recommend,False
claude-sonnet-4-5,few_shot,P03,french_fries,1,avoid,limit,1272,ckd,,avoid,False
claude-sonnet-4-5,few_shot,P03,pizza,1,recommend,avoid,1326,ckd,,recommend,False
claude-sonnet-4-5,few_shot,P03,macaroni_and_cheese,1,avoid,avoid,1691,ckd,,avoid,False
claude-sonnet-4-5,few_shot,P03,nachos,1,avoid,avoid,1938,ckd,,avoid,False
claude-sonnet-4-5,few_shot,P03,hot_dog,1,avoid,limit,1509,ckd,,avoid,False
claude-sonnet-4-5,few_shot,P03,apple_pie,1,avoid,limit,1527,ckd,,avoid,False
claude-sonnet-4-5,few_shot,P03,ice_cream,1,avoid,avoid,1229,ckd,,avoid,False
claude-sonnet-4-5,few_shot,P03,chocolate_cake,1,avoid,avoid,1798,ckd,,avoid,False
claude-sonnet-4-5,few_shot,P03,hummus,1,recommend,limit,1411,ckd,,recommend,False
claude-sonnet-4-5,few_shot,P03,beet_salad,1,recommend,limit,1438,ckd,,recommend,False
claude-sonnet-4-5,few_shot,P03,guacamole,1,recommend,limit,1124,ckd,,recommend,False
claude-sonnet-4-5,few_shot,P03,steak,1,recommend,limit,1284,ckd,,recommend,False
claude-sonnet-4-5,few_shot,P03,hamburger,1,recommend,limit,1899,ckd,,recommend,False
claude-sonnet-4-5,few_shot,P03,ramen,1,avoid,limit,1457,ckd,,avoid,False
claude-sonnet-4-5,few_shot,P03,spaghetti_bolognese,1,avoid,limit,1779,ckd,,avoid,False
claude-sonnet-4-5,few_shot,P04,sashimi,1,avoid,recommend,2463,diabetes|hypertension,,avoid,False
claude-sonnet-4-5,few_shot,P04,greek_salad,1,recommend,recommend,1302,diabetes|hypertension,,recommend,False
claude-sonnet-4-5,few_shot,P04,grilled_salmon,1,recommend,recommend,1468,diabetes|hypertension,,recommend,False
claude-sonnet-4-5,few_shot,P04,edamame,1,recommend,recommend,1480,diabetes|hypertension,,recommend,False
claude-sonnet-4-5,few_shot,P04,omelette,1,recommend,recommend,1360,diabetes|hypertension,,recommend,False
claude-sonnet-4-5,few_shot,P04,chicken_curry,1,avoid,limit,1840,diabetes|hypertension,,avoid,False
claude-sonnet-4-5,few_shot,P04,pho,1,avoid,limit,1886,diabetes|hypertension,,avoid,False
claude-sonnet-4-5,few_shot,P04,caprese_salad,1,recommend,recommend,1854,diabetes|hypertension,,recommend,False
claude-sonnet-4-5,few_shot,P04,tuna_tartare,1,avoid,recommend,1326,diabetes|hypertension,,avoid,False
claude-sonnet-4-5,few_shot,P04,french_fries,1,avoid,avoid,2008,diabetes|hypertension,,avoid,False
claude-sonnet-4-5,few_shot,P04,pizza,1,avoid,avoid,1620,diabetes|hypertension,,avoid,False
claude-sonnet-4-5,few_shot,P04,macaroni_and_cheese,1,avoid,avoid,1524,diabetes|hypertension,,avoid,False
claude-sonnet-4-5,few_shot,P04,nachos,1,avoid,avoid,1800,diabetes|hypertension,,avoid,False
claude-sonnet-4-5,few_shot,P04,hot_dog,1,avoid,avoid,1334,diabetes|hypertension,,avoid,False
claude-sonnet-4-5,few_shot,P04,apple_pie,1,avoid,limit,1780,diabetes|hypertension,,avoid,False
claude-sonnet-4-5,few_shot,P04,ice_cream,1,avoid,avoid,1452,diabetes|hypertension,,avoid,False
claude-sonnet-4-5,few_shot,P04,chocolate_cake,1,avoid,avoid,1461,diabetes|hypertension,,avoid,False
claude-sonnet-4-5,few_shot,P04,hummus,1,recommend,recommend,1700,diabetes|hypertension,,recommend,False
claude-sonnet-4-5,few_shot,P04,beet_salad,1,recommend,recommend,1615,diabetes|hypertension,,recommend,False
claude-sonnet-4-5,few_shot,P04,guacamole,1,recommend,recommend,2078,diabetes|hypertension,,recommend,False
claude-sonnet-4-5,few_shot,P04,steak,1,avoid,limit,1784,diabetes|hypertension,,avoid,False
claude-sonnet-4-5,few_shot,P04,hamburger,1,avoid,avoid,1739,diabetes|hypertension,,avoid,False
claude-sonnet-4-5,few_shot,P04,ramen,1,avoid,avoid,1772,diabetes|hypertension,,avoid,False
claude-sonnet-4-5,few_shot,P04,spaghetti_bolognese,1,avoid,limit,1825,diabetes|hypertension,,avoid,False
